data,model,loss,run_id,N,B,K,lr,end_lr,momentum,lr_schedule,optimizer,step_decay_schedule,path
lm1b,pythia,condcrossent,Run_2025_07_12_06_18_18_239050,4999999,298,206236,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_06_18_18_239050/
lm1b,pythia,condcrossent,Run_2025_07_12_07_53_37_912222,20146460,219,69647,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_07_53_37_912222/
lm1b,pythia,condcrossent,Run_2025_07_12_07_38_57_273969,11087024,752,36856,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_07_38_57_273969/
lm1b,pythia,condcrossent,Run_2025_07_12_07_42_48_040316,16509636,87,213941,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_07_42_48_040316/
lm1b,pythia,condcrossent,Run_2025_07_12_09_00_12_118315,20146460,552,27632,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_09_00_12_118315/
lm1b,pythia,condcrossent,Run_2025_07_12_08_55_10_131106,13529328,298,76218,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_08_55_10_131106/
lm1b,pythia,condcrossent,Run_2025_07_12_08_50_19_129306,24584422,118,105927,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_08_50_19_129306/
lm1b,pythia,condcrossent,Run_2025_07_12_09_03_36_908754,11087024,118,234884,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_09_03_36_908754/
lm1b,pythia,condcrossent,Run_2025_07_12_08_12_21_361307,4999999,219,280631,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_08_12_21_361307/
lm1b,pythia,condcrossent,Run_2025_07_12_10_47_13_560196,30000000,63,162588,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_10_47_13_560196/
lm1b,pythia,condcrossent,Run_2025_07_12_10_23_11_014911,16509636,161,115607,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_10_23_11_014911/
lm1b,pythia,condcrossent,Run_2025_07_12_10_11_34_228771,7445476,406,101655,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_10_11_34_228771/
lm1b,pythia,condcrossent,Run_2025_07_12_12_08_43_705468,24584422,219,57075,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_12_08_43_705468/
lm1b,pythia,condcrossent,Run_2025_07_12_11_26_04_741309,24584422,87,143671,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_11_26_04_741309/
lm1b,pythia,condcrossent,Run_2025_07_12_11_59_41_296989,9085602,219,154437,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_11_59_41_296989/
lm1b,pythia,condcrossent,Run_2025_07_12_13_04_00_187748,4999999,552,111337,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_13_04_00_187748/
lm1b,pythia,condcrossent,Run_2025_07_12_13_28_21_669237,9085602,161,210073,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_13_28_21_669237/
lm1b,pythia,condcrossent,Run_2025_07_12_13_59_29_962950,6101424,298,169006,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_13_59_29_962950/
lm1b,pythia,condcrossent,Run_2025_07_12_15_25_57_569880,16509636,298,62459,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_15_25_57_569880/
lm1b,pythia,condcrossent,Run_2025_07_12_16_17_19_226750,30000000,118,86805,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_16_17_19_226750/
lm1b,pythia,condcrossent,Run_2025_07_12_16_31_37_385966,9085602,406,83304,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_16_31_37_385966/
lm1b,pythia,condcrossent,Run_2025_07_12_16_05_56_223888,16509636,118,157736,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_16_05_56_223888/
lm1b,pythia,condcrossent,Run_2025_07_12_18_09_48_829438,30000000,219,46771,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_18_09_48_829438/
lm1b,pythia,condcrossent,Run_2025_07_12_17_33_33_843703,11087024,219,126558,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_17_33_33_843703/
lm1b,pythia,condcrossent,Run_2025_07_12_19_12_58_552314,20146460,161,94738,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_19_12_58_552314/
lm1b,pythia,condcrossent,Run_2025_07_12_18_16_10_009873,6101424,219,229972,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_18_16_10_009873/
lm1b,pythia,condcrossent,Run_2025_07_12_18_56_17_046472,6101424,552,91238,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_18_56_17_046472/
lm1b,pythia,condcrossent,Run_2025_07_12_20_32_45_055103,13529328,219,103712,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_20_32_45_055103/
lm1b,pythia,condcrossent,Run_2025_07_12_21_06_41_215911,11087024,406,68266,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_21_06_41_215911/
lm1b,pythia,condcrossent,Run_2025_07_12_20_55_35_992541,11087024,161,172151,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_20_55_35_992541/
lm1b,pythia,condcrossent,Run_2025_07_12_22_33_41_627134,20146460,298,51184,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_22_33_41_627134/
lm1b,pythia,condcrossent,Run_2025_07_12_21_55_28_446534,7445476,298,138497,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_21_55_28_446534/
lm1b,pythia,condcrossent,Run_2025_07_12_23_29_54_028665,13529328,406,55943,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_23_29_54_028665/
lm1b,pythia,condcrossent,Run_2025_07_12_23_06_39_676592,30000000,87,117736,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_23_06_39_676592/
lm1b,pythia,condcrossent,Run_2025_07_12_23_54_32_194504,24584422,161,77636,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_12_23_54_32_194504/
lm1b,pythia,condcrossent,Run_2025_07_13_00_46_18_325811,7445476,552,74768,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_00_46_18_325811/
lm1b,pythia,condcrossent,Run_2025_07_13_02_36_33_850617,24584422,298,41944,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_02_36_33_850617/
lm1b,pythia,condcrossent,Run_2025_07_13_01_05_21_189742,4999999,406,151375,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_01_05_21_189742/
lm1b,pythia,condcrossent,Run_2025_07_13_15_00_20_935548,16509636,406,45844,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_15_00_20_935548/
lm1b,pythia,condcrossent,Run_2025_07_13_16_05_49_478882,9085602,552,61271,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_16_05_49_478882/
lm1b,pythia,condcrossent,Run_2025_07_13_17_41_18_379957,30000000,298,34372,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_17_41_18_379957/
lm1b,pythia,condcrossent,Run_2025_07_13_18_26_46_635405,6101424,752,66973,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_18_26_46_635405/
lm1b,pythia,condcrossent,Run_2025_07_13_20_34_37_293160,11087024,552,50210,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_20_34_37_293160/
lm1b,pythia,condcrossent,Run_2025_07_13_22_00_20_155906,20146460,406,37568,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_22_00_20_155906/
lm1b,pythia,condcrossent,Run_2025_07_13_22_58_44_581751,13529328,552,41146,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_13_22_58_44_581751/
lm1b,pythia,condcrossent,Run_2025_07_14_00_14_22_314988,7445476,752,54883,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_00_14_22_314988/
lm1b,pythia,condcrossent,Run_2025_07_14_02_01_19_205984,24584422,406,30786,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_02_01_19_205984/
lm1b,pythia,condcrossent,Run_2025_07_14_02_52_55_758199,4999999,752,81726,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_02_52_55_758199/
lm1b,pythia,condcrossent,Run_2025_07_14_19_39_26_655398,71687116,16,170581,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_19_39_26_655398/
lm1b,pythia,condcrossent,Run_2025_07_14_19_39_44_419587,6974753,161,164148,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_19_39_44_419587/
lm1b,pythia,condcrossent,Run_2025_07_14_20_56_16_773352,100000000,23,83784,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_20_56_16_773352/
lm1b,pythia,condcrossent,Run_2025_07_14_20_41_05_978698,36840314,34,159101,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_20_41_05_978698/
lm1b,pythia,condcrossent,Run_2025_07_14_21_27_56_373422,71687116,34,80273,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_21_27_56_373422/
lm1b,pythia,condcrossent,Run_2025_07_14_21_57_54_450931,26409759,74,93909,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_21_57_54_450931/
lm1b,pythia,condcrossent,Run_2025_07_14_21_29_05_668833,6974753,109,242457,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_21_29_05_668833/
lm1b,pythia,condcrossent,Run_2025_07_14_22_36_58_624287,51390426,50,77078,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_22_36_58_624287/
lm1b,pythia,condcrossent,Run_2025_07_14_19_38_31_240350,18932395,34,287283,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_19_38_31_240350/
lm1b,pythia,condcrossent,Run_2025_07_14_23_11_21_663745,18932395,237,41213,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_23_11_21_663745/
lm1b,pythia,condcrossent,Run_2025_07_14_22_50_27_105803,13572088,74,192014,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_22_50_27_105803/
lm1b,pythia,condcrossent,Run_2025_07_14_23_07_18_106492,9729438,161,114175,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_23_07_18_106492/
lm1b,pythia,condcrossent,Run_2025_07_14_23_50_25_811552,26409759,50,138985,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_23_50_25_811552/
lm1b,pythia,condcrossent,Run_2025_07_14_23_48_40_291311,9729438,348,52822,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_23_48_40_291311/
lm1b,pythia,condcrossent,Run_2025_07_15_00_07_46_880353,18932395,109,89611,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_00_07_46_880353/
lm1b,pythia,condcrossent,Run_2025_07_15_00_35_05_083046,71687116,23,118665,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_00_35_05_083046/
lm1b,pythia,condcrossent,Run_2025_07_15_00_50_27_004157,36840314,74,73100,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_00_50_27_004157/
lm1b,pythia,condcrossent,Run_2025_07_15_01_15_33_668333,51390426,34,113351,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_01_15_33_668333/
lm1b,pythia,condcrossent,Run_2025_07_15_00_42_00_016548,4999999,512,64172,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_00_42_00_016548/
lm1b,pythia,condcrossent,Run_2025_07_15_01_56_32_530338,71687116,109,25039,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_01_56_32_530338/
lm1b,pythia,condcrossent,Run_2025_07_15_01_52_46_321772,100000000,16,120440,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_01_52_46_321772/
lm1b,pythia,condcrossent,Run_2025_07_14_23_24_12_629233,13572088,50,284181,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_14_23_24_12_629233/
lm1b,pythia,condcrossent,Run_2025_07_15_01_23_32_475701,4999999,237,138634,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_01_23_32_475701/
lm1b,pythia,condcrossent,Run_2025_07_15_02_16_42_116590,13572088,348,40830,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_02_16_42_116590/
lm1b,pythia,condcrossent,Run_2025_07_15_02_47_13_240012,100000000,34,56677,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_02_47_13_240012/
lm1b,pythia,condcrossent,Run_2025_07_15_02_36_44_820859,9729438,109,168644,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_02_36_44_820859/
lm1b,pythia,condcrossent,Run_2025_07_15_03_10_39_982771,13572088,161,88255,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_03_10_39_982771/
lm1b,pythia,condcrossent,Run_2025_07_15_03_03_54_617586,6974753,512,51616,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_03_03_54_617586/
lm1b,pythia,condcrossent,Run_2025_07_15_03_40_32_297179,18932395,74,131995,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_03_40_32_297179/
lm1b,pythia,condcrossent,Run_2025_07_15_04_08_32_314255,51390426,161,23937,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_04_08_32_314255/
lm1b,pythia,condcrossent,Run_2025_07_15_04_32_01_457410,26409759,237,29321,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_04_32_01_457410/
lm1b,pythia,condcrossent,Run_2025_07_15_04_02_07_584708,6974753,237,111510,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_04_02_07_584708/
lm1b,pythia,condcrossent,Run_2025_07_15_05_03_46_689871,100000000,109,17679,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_05_03_46_689871/
lm1b,pythia,condcrossent,Run_2025_07_15_05_14_05_726079,71687116,50,54586,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_05_14_05_726079/
lm1b,pythia,condcrossent,Run_2025_07_15_05_20_33_351938,36840314,237,22824,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_05_20_33_351938/
lm1b,pythia,condcrossent,Run_2025_07_15_04_26_36_066720,4999999,161,204077,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_04_26_36_066720/
lm1b,pythia,condcrossent,Run_2025_07_15_02_47_10_382435,36840314,23,235193,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_02_47_10_382435/
lm1b,pythia,condcrossent,Run_2025_07_15_05_38_27_089012,26409759,109,63754,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_05_38_27_089012/
lm1b,pythia,condcrossent,Run_2025_07_15_05_48_09_625662,18932395,348,28067,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_05_48_09_625662/
lm1b,pythia,condcrossent,Run_2025_07_15_05_53_38_569890,36840314,50,108188,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_05_53_38_569890/
lm1b,pythia,condcrossent,Run_2025_07_15_06_13_56_467792,51390426,74,52080,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_06_13_56_467792/
lm1b,pythia,condcrossent,Run_2025_07_15_06_40_32_948895,36840314,109,49627,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_06_40_32_948895/
lm1b,pythia,condcrossent,Run_2025_07_15_06_23_24_667778,9729438,512,35902,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_06_23_24_667778/
lm1b,pythia,condcrossent,Run_2025_07_15_06_30_44_735693,13572088,109,130358,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_06_30_44_735693/
lm1b,pythia,condcrossent,Run_2025_07_15_07_13_40_118929,71687116,161,16952,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_07_13_40_118929/
lm1b,pythia,condcrossent,Run_2025_07_15_07_11_04_733214,18932395,161,60668,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_07_11_04_733214/
lm1b,pythia,condcrossent,Run_2025_07_15_07_32_55_423801,13572088,512,27752,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_07_32_55_423801/
lm1b,pythia,condcrossent,Run_2025_07_15_08_18_27_459084,51390426,237,16261,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_08_18_27_459084/
lm1b,pythia,condcrossent,Run_2025_07_15_07_50_39_235613,9729438,237,77562,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_07_50_39_235613/
lm1b,pythia,condcrossent,Run_2025_07_15_08_47_10_954331,100000000,50,38541,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_08_47_10_954331/
lm1b,pythia,condcrossent,Run_2025_07_15_08_41_16_068625,26409759,348,19969,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_08_41_16_068625/
lm1b,pythia,condcrossent,Run_2025_07_15_09_12_08_533712,100000000,161,11969,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_09_12_08_533712/
lm1b,pythia,condcrossent,Run_2025_07_15_06_06_23_298393,51390426,16,240871,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_06_06_23_298393/
lm1b,pythia,condcrossent,Run_2025_07_15_09_28_13_601297,36840314,348,15544,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_09_28_13_601297/
lm1b,pythia,condcrossent,Run_2025_07_15_09_06_45_348856,4999999,348,94415,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_09_06_45_348856/
lm1b,pythia,condcrossent,Run_2025_07_15_09_55_00_312644,18932395,512,19077,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_09_55_00_312644/
lm1b,pythia,condcrossent,Run_2025_07_15_10_28_54_405722,71687116,237,11516,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_10_28_54_405722/
lm1b,pythia,condcrossent,Run_2025_07_15_10_26_01_050568,71687116,74,36882,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_10_26_01_050568/
lm1b,pythia,condcrossent,Run_2025_07_15_10_47_41_417469,13572088,237,59953,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_10_47_41_417469/
lm1b,pythia,condcrossent,Run_2025_07_15_09_38_14_619506,26409759,34,204390,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_09_38_14_619506/
lm1b,pythia,condcrossent,Run_2025_07_15_11_36_34_186871,6974753,348,75942,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_11_36_34_186871/
lm1b,pythia,condcrossent,Run_2025_07_15_12_44_11_233288,51390426,109,35357,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_12_44_11_233288/
lm1b,pythia,condcrossent,Run_2025_07_15_13_08_48_306698,26409759,161,43163,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_13_08_48_306698/
lm1b,pythia,condcrossent,Run_2025_07_15_13_41_50_753895,100000000,74,26041,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_13_41_50_753895/
lm1b,pythia,condcrossent,Run_2025_07_15_13_59_20_129814,36840314,161,33599,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_13_59_20_129814/
lm1b,pythia,condcrossent,Run_2025_07_15_12_34_46_310753,9729438,74,248408,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_12_34_46_310753/
lm1b,pythia,condcrossent,Run_2025_07_15_15_36_14_844865,18932395,50,195352,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_15_36_14_844865/
lm1b,pythia,condcrossent,Run_2025_07_15_18_08_46_428827,51390426,23,167562,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_15_18_08_46_428827/
lm1b,pythia,condcrossent,Run_2025_07_17_16_58_36_197242,1000000,153,125490,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_16_58_36_197242/
lm1b,pythia,condcrossent,Run_2025_07_17_18_24_43_482355,500000,127,75591,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_18_24_43_482355/
lm1b,pythia,condcrossent,Run_2025_07_17_17_56_19_553397,500000,185,207568,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_17_56_19_553397/
lm1b,pythia,condcrossent,Run_2025_07_17_22_18_19_877589,2129360,109,85139,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_22_18_19_877589/
lm1b,pythia,condcrossent,Run_2025_07_17_22_17_38_036783,4534175,34,133522,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_22_17_38_036783/
lm1b,pythia,condcrossent,Run_2025_07_17_22_18_34_052628,250000,153,125490,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_22_18_34_052628/
lm1b,pythia,condcrossent,Run_2025_07_17_22_43_19_333265,4534175,74,61348,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_22_43_19_333265/
lm1b,pythia,condcrossent,Run_2025_07_17_23_00_07_156748,9654893,50,45955,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_23_00_07_156748/
lm1b,pythia,condcrossent,Run_2025_07_17_22_47_21_105568,1000000,74,221726,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_22_47_21_105568/
lm1b,pythia,condcrossent,Run_2025_07_17_22_17_30_749111,4534175,34,133522,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_22_17_30_749111/
lm1b,pythia,condcrossent,Run_2025_07_17_23_12_42_955580,1000000,161,101911,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_23_12_42_955580/
lm1b,pythia,condcrossent,Run_2025_07_17_23_47_25_820819,30000000,23,35004,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_23_47_25_820819/
lm1b,pythia,condcrossent,Run_2025_07_17_23_32_59_429986,3107232,50,140259,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_23_32_59_429986/
lm1b,pythia,condcrossent,Run_2025_07_17_23_58_10_001804,3107232,109,64339,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_23_58_10_001804/
lm1b,pythia,condcrossent,Run_2025_07_18_00_02_29_320688,9654893,23,99903,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_00_02_29_320688/
lm1b,pythia,condcrossent,Run_2025_07_18_00_17_38_167856,6616417,74,48416,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_00_17_38_167856/
lm1b,pythia,condcrossent,Run_2025_07_18_00_31_24_578085,20558748,34,33585,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_00_31_24_578085/
lm1b,pythia,condcrossent,Run_2025_07_18_00_26_33_615747,14088737,16,95922,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_00_26_33_615747/
lm1b,pythia,condcrossent,Run_2025_07_17_23_41_13_645667,3107232,50,140259,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_17_23_41_13_645667/
lm1b,pythia,condcrossent,Run_2025_07_18_00_41_07_716433,1459232,161,69458,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_00_41_07_716433/
lm1b,pythia,condcrossent,Run_2025_07_18_00_51_26_657438,6616417,34,105377,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_00_51_26_657438/
lm1b,pythia,condcrossent,Run_2025_07_18_01_06_53_069989,14088737,50,30695,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_01_06_53_069989/
lm1b,pythia,condcrossent,Run_2025_07_18_01_16_27_119711,2129360,161,57641,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_01_16_27_119711/
lm1b,pythia,condcrossent,Run_2025_07_18_01_15_14_344725,1459232,74,151118,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_07_18_01_15_14_344725/
